"","fecha_obs","lon.1","lat.1","layer_dates","layers_path","cell_ids_year","wc2.1_30s_prec","wc2.1_30s_tmax","wc2.1_30s_tmin","trian_test"
"35629","2000-07-01",-105.974205,35.676517,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",36891841,67,30.8999996185303,12.6999998092651,"Test"
"35630","2000-07-01",-111.63156,35.183727,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",37536563,65,29.2000007629395,9.60000038146973,"Train"
"35631","2000-07-01",-119.229095,37.941998,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",33914842,20,20.1000003814697,2.09999990463257,"Test"
"35632","2000-07-01",-123.52332,47.981483,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",20743771,57,15.3000001907349,5.69999980926514,"Test"
"35633","2000-07-01",-123.53045,48.51089,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",20043674,23,21.1000003814697,11,"Train"
"35634","2000-07-01",-111.759026,40.39927,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",30699672,21,32.5999984741211,14.1000003814697,"Train"
"35635","2000-07-01",-111.287476,40.674454,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",30338742,27,28.7999992370605,7.90000009536743,"Test"
"35636","2000-07-01",-108.97643,38.94838,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",32603392,35,31.5,14,"Train"
"35637","2000-07-01",-124.41006,49.768513,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",18391779,41,21.7000007629395,12.6999998092651,"Test"
"35638","2000-07-01",-124.86324,49.702847,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",18479237,31,23,12.5,"Train"
"35639","2000-07-01",-115.80544,44.33014,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",25535979,17,27.7999992370605,6,"Train"
"35640","2000-07-01",-123.185,49.1,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",19267046,36,21.2999992370605,12.8999996185303,"Train"
"35641","2000-07-01",-109.45846,34.00572,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",39090161,98,24.5,7.69999980926514,"Train"
"35642","2000-07-01",-114.16474,48.383602,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",20208883,38,26.3999996185303,9.10000038146973,"Train"
"35643","2000-07-01",-112.026085,46.666077,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",22473512,32,28.7000007629395,11.1999998092651,"Train"
"35644","2000-07-01",-106.29727,34.771427,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",38084153,68,28.6000003814697,11.5,"Test"
"35645","2000-07-01",-118.757904,37.86282,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",34024289,13,29.8999996185303,8.19999980926514,"Train"
"35646","2000-07-01",-105.29297,40.125996,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",31050496,49,29.3999996185303,11.8999996185303,"Test"
"35647","2000-07-01",-118.220604,35.560493,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",37043517,3,34.7999992370605,16.7000007629395,"Train"
"35648","2000-07-01",-123.46492,48.61252,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",19912414,21,21.1000003814697,11.1999998092651,"Train"
"35649","2000-07-01",-118.64349,37.21394,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",34877544,20,16.7000007629395,2,"Train"
"35650","2000-07-01",-122.054985,47.559757,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",21290897,31,23.8999996185303,12,"Train"
"35651","2000-07-01",-124.02721,46.516506,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",22668974,43,19.7999992370605,10.8999996185303,"Test"
"35652","2000-07-01",-104.097,30.61738,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",43532039,80,28.8999996185303,15.1999998092651,"Train"
"35653","2000-07-01",-128.71239,54.50115,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",12177911,55,21.2000007629395,10.8000001907349,"Train"
"35654","2000-07-01",-115.331535,36.23901,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",36157805,13,38.0999984741211,21.3999996185303,"Train"
"35655","2000-07-01",-105.302345,39.23067,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",32231907,68,27.8999996185303,7.69999980926514,"Train"
"35656","2000-07-01",-123.920296,49.134808,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",19223202,26,23,12.5,"Train"
"35657","2000-07-01",-122.78619,48.886192,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",19551508,35,21,11,"Test"
"35658","2000-07-01",-109.2776,31.9031,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",41846811,140,24.7999992370605,10.1999998092651,"Train"
"35659","2000-07-01",-110.27233,31.41992,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",42481154,122,31.5,16.6000003814697,"Train"
"35660","2000-07-01",-122.79975,45.408558,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",24113070,17,26.7000007629395,12.3999996185303,"Train"
"35661","2000-07-01",-105.36198,35.259487,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",37438864,54,29.8999996185303,12.8000001907349,"Test"
"35662","2000-07-01",-105.25317,39.72968,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",31575573,61,27.3999996185303,8.89999961853027,"Train"
"35663","2000-07-01",-110.28619,31.40806,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",42503030,144,28.7000007629395,14.1999998092651,"Train"
"35664","2000-07-01",-122.65213,49.29447,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",19015513,69,22.7000007629395,12,"Train"
"35665","2000-07-01",-113.98268,48.496162,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",20066698,40,25.5,8.80000019073486,"Test"
"35666","2000-07-01",-124.905426,49.68595,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",18501110,31,23.2000007629395,12.3999996185303,"Train"
"35667","2000-07-01",-120.79958,47.113556,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",21881754,10,26.2999992370605,10.3000001907349,"Test"
"35668","2000-07-01",-117.40192,47.634956,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",21193004,21,28.3999996185303,12.5,"Train"
"35669","2000-07-01",-116.779816,50.749733,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",17112832,94,11.6999998092651,0.699999988079071,"Train"
"35670","2000-07-01",-109.09264,31.789124,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",41999979,72,34.7999992370605,17.2000007629395,"Train"
"35671","2000-07-01",-119.08189,43.56173,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",26541974,10,29.5,8.89999961853027,"Train"
"35672","2000-07-01",-104.69329,39.37418,"2000-07-01","/home/ecologia/Documents/Lorena/capas/WorldClim_1970-2020_monthly_recortado/2000-07",32046017,63,28.7000007629395,11.8000001907349,"Train"
